Order ID,Order Date,Segment,Region,Category,Sub Category,Ship Mode,Customer Name,Sales,Quantity,Discount,Profit
CA-109244,2024-06-24,Corporate,East,Technology,Phones,Standard Class,Customer 327,1783.21,7,0.1,213.99
CA-109245,2024-04-09,Consumer,Central,Technology,Copiers,Same Day,Customer 494,632.64,7,0.0,94.9
CA-109246,2024-07-28,Consumer,South,Office Supplies,Art,First Class,Customer 263,574.09,4,0.1,68.89
CA-109247,2024-09-10,Home Office,East,Office Supplies,Binders,First Class,Customer 54,1887.62,2,0.2,169.89
CA-109248,2024-09-04,Consumer,East,Furniture,Chairs,First Class,Customer 371,197.58,3,0.0,29.64
CA-109249,2024-09-14,Corporate,East,Office Supplies,Paper,Second Class,Customer 182,1015.57,5,0.0,152.34
CA-109250,2024-10-11,Home Office,South,Office Supplies,Binders,Same Day,Customer 51,60.65,4,0.3,3.64
CA-109251,2024-06-28,Home Office,West,Technology,Phones,Second Class,Customer 449,939.06,6,0.2,84.52
CA-109252,2024-06-14,Corporate,South,Office Supplies,Binders,Second Class,Customer 229,1093.63,1,0.2,98.43
CA-109253,2024-11-12,Home Office,West,Technology,Machines,Second Class,Customer 157,88.96,7,0.0,13.34
CA-109254,2024-10-05,Consumer,West,Furniture,Tables,Same Day,Customer 99,1896.26,8,0.1,227.55
CA-109255,2024-12-30,Corporate,West,Furniture,Chairs,Same Day,Customer 62,586.03,3,0.3,35.16
CA-109256,2024-07-24,Consumer,Central,Furniture,Furnishings,Same Day,Customer 172,90.55,7,0.2,8.15
CA-109257,2024-06-19,Home Office,Central,Technology,Accessories,First Class,Customer 265,1118.45,5,0.2,100.66
CA-109258,2024-12-20,Home Office,West,Technology,Machines,Standard Class,Customer 152,391.93,5,0.3,23.52
CA-109259,2024-07-21,Home Office,East,Office Supplies,Art,First Class,Customer 404,161.93,4,0.1,19.43
CA-109260,2024-05-20,Consumer,Central,Furniture,Tables,First Class,Customer 269,1024.59,4,0.3,61.48
CA-109261,2024-11-21,Corporate,Central,Office Supplies,Paper,Standard Class,Customer 380,1841.99,4,0.1,221.04
CA-109262,2024-11-10,Home Office,West,Furniture,Chairs,Second Class,Customer 434,1671.61,7,0.2,150.44
CA-109263,2024-05-24,Home Office,Central,Office Supplies,Binders,Standard Class,Customer 233,454.08,5,0.2,40.87
CA-109264,2024-12-27,Corporate,Central,Office Supplies,Storage,First Class,Customer 212,1143.39,6,0.0,171.51
CA-109265,2024-08-30,Consumer,South,Office Supplies,Art,Standard Class,Customer 15,434.73,5,0.3,26.08
CA-109266,2024-04-06,Corporate,Central,Furniture,Furnishings,Second Class,Customer 104,586.51,8,0.2,52.79
CA-109267,2024-05-26,Corporate,South,Furniture,Chairs,Same Day,Customer 92,1611.73,9,0.3,96.7
CA-109268,2024-03-14,Consumer,South,Technology,Phones,Same Day,Customer 227,913.61,2,0.1,109.63
CA-109269,2024-11-22,Home Office,West,Furniture,Chairs,First Class,Customer 409,855.54,3,0.0,128.33
CA-109270,2024-07-16,Home Office,West,Technology,Accessories,Second Class,Customer 122,327.81,6,0.1,39.34
CA-109271,2024-08-29,Consumer,South,Technology,Copiers,First Class,Customer 122,1979.03,2,0.0,296.85
CA-109272,2024-06-08,Corporate,West,Furniture,Chairs,Second Class,Customer 253,608.71,8,0.3,36.52
CA-109273,2024-05-09,Corporate,Central,Office Supplies,Binders,Standard Class,Customer 411,1434.27,4,0.0,215.14
CA-109274,2024-07-29,Home Office,East,Office Supplies,Paper,Second Class,Customer 356,1061.84,1,0.0,159.28
CA-109275,2024-03-28,Consumer,Central,Office Supplies,Art,Second Class,Customer 68,122.05,8,0.1,14.65
CA-109276,2024-05-27,Home Office,Central,Furniture,Bookcases,Standard Class,Customer 122,1582.62,3,0.2,142.44
CA-109277,2024-11-05,Corporate,West,Technology,Copiers,Second Class,Customer 499,1955.35,7,0.3,117.32
CA-109278,2024-03-25,Consumer,Central,Furniture,Tables,First Class,Customer 355,181.35,5,0.1,21.76
CA-109279,2024-12-07,Corporate,East,Technology,Machines,Standard Class,Customer 425,1105.22,3,0.1,132.63
CA-109280,2024-02-02,Consumer,Central,Furniture,Chairs,Standard Class,Customer 39,196.07,9,0.3,11.76
CA-109281,2024-04-08,Home Office,West,Technology,Machines,Second Class,Customer 444,923.45,3,0.1,110.81
CA-109282,2024-10-19,Corporate,Central,Office Supplies,Art,First Class,Customer 175,1526.28,6,0.3,91.58
CA-109283,2024-06-18,Consumer,Central,Technology,Accessories,First Class,Customer 421,1336.28,2,0.2,120.27
CA-109284,2024-10-24,Corporate,Central,Office Supplies,Paper,First Class,Customer 166,365.14,7,0.2,32.86
CA-109285,2024-09-10,Corporate,East,Furniture,Bookcases,Second Class,Customer 449,150.6,5,0.3,9.04
CA-109286,2024-07-21,Corporate,Central,Furniture,Furnishings,First Class,Customer 406,132.88,1,0.2,11.96
CA-109287,2024-08-22,Corporate,West,Furniture,Bookcases,Same Day,Customer 317,1475.86,7,0.1,177.1
CA-109288,2024-11-20,Home Office,Central,Technology,Accessories,First Class,Customer 155,1182.04,8,0.2,106.38
CA-109289,2024-04-15,Corporate,West,Technology,Machines,First Class,Customer 267,972.38,9,0.3,58.34
CA-109290,2024-12-24,Consumer,West,Technology,Copiers,Second Class,Customer 38,478.4,8,0.0,71.76
CA-109291,2024-01-09,Consumer,West,Office Supplies,Binders,First Class,Customer 249,1579.28,3,0.3,94.76
CA-109292,2024-07-13,Home Office,South,Furniture,Furnishings,First Class,Customer 462,768.81,5,0.0,115.32
CA-109293,2024-04-12,Corporate,East,Technology,Machines,Second Class,Customer 375,1021.27,6,0.1,122.55
CA-109294,2024-05-03,Corporate,West,Technology,Machines,Same Day,Customer 291,1548.06,2,0.1,185.77
CA-109295,2024-06-17,Corporate,Central,Furniture,Chairs,Second Class,Customer 15,1961.21,3,0.2,176.51
CA-109296,2024-10-05,Consumer,West,Furniture,Furnishings,Second Class,Customer 447,635.97,4,0.1,76.32
CA-109297,2024-08-26,Consumer,West,Office Supplies,Binders,Standard Class,Customer 195,1459.11,7,0.0,218.87
CA-109298,2024-03-05,Home Office,East,Office Supplies,Binders,Second Class,Customer 180,665.09,5,0.0,99.76
CA-109299,2024-12-28,Home Office,West,Technology,Phones,Same Day,Customer 150,1987.49,6,0.2,178.87
CA-109300,2024-03-20,Consumer,East,Furniture,Furnishings,Standard Class,Customer 205,1520.9,3,0.2,136.88
CA-109301,2024-04-30,Consumer,East,Office Supplies,Paper,First Class,Customer 226,710.65,2,0.0,106.6
CA-109302,2024-01-04,Consumer,Central,Office Supplies,Art,First Class,Customer 151,1325.08,6,0.0,198.76
CA-109303,2024-08-17,Home Office,West,Furniture,Furnishings,Standard Class,Customer 410,1244.28,7,0.3,74.66
CA-109304,2024-01-20,Corporate,East,Office Supplies,Binders,First Class,Customer 202,319.25,2,0.1,38.31
CA-109305,2024-07-26,Corporate,Central,Office Supplies,Paper,Same Day,Customer 190,499.68,8,0.0,74.95
CA-109306,2024-12-14,Corporate,South,Furniture,Bookcases,First Class,Customer 88,39.49,5,0.1,4.74
CA-109307,2024-06-28,Home Office,Central,Technology,Accessories,Second Class,Customer 107,414.41,6,0.1,49.73
CA-109308,2024-03-17,Corporate,Central,Office Supplies,Binders,First Class,Customer 75,1189.83,4,0.1,142.78
CA-109309,2024-10-30,Consumer,West,Office Supplies,Paper,Same Day,Customer 26,1261.97,5,0.0,189.3
CA-109310,2024-11-19,Corporate,Central,Office Supplies,Paper,First Class,Customer 401,913.42,8,0.3,54.8
CA-109311,2024-08-07,Home Office,West,Furniture,Chairs,Second Class,Customer 404,905.95,8,0.2,81.54
CA-109312,2024-06-03,Corporate,South,Office Supplies,Storage,First Class,Customer 296,1937.56,9,0.1,232.51
CA-109313,2024-07-30,Corporate,East,Technology,Accessories,First Class,Customer 203,1562.82,5,0.2,140.65
CA-109314,2024-07-16,Home Office,Central,Furniture,Chairs,Second Class,Customer 470,1488.28,4,0.0,223.24
CA-109315,2024-04-22,Home Office,South,Office Supplies,Binders,Same Day,Customer 168,1547.03,6,0.3,92.82
CA-109316,2024-11-15,Home Office,South,Office Supplies,Paper,First Class,Customer 85,298.46,9,0.0,44.77
CA-109317,2024-07-27,Home Office,East,Office Supplies,Binders,Standard Class,Customer 411,127.92,7,0.1,15.35
CA-109318,2024-04-12,Corporate,Central,Office Supplies,Storage,Second Class,Customer 40,531.28,2,0.3,31.88
CA-109319,2024-04-04,Consumer,South,Office Supplies,Art,First Class,Customer 406,1940.6,6,0.2,174.65
CA-109320,2024-08-18,Consumer,East,Furniture,Bookcases,First Class,Customer 394,358.72,5,0.1,43.05
CA-109321,2024-01-28,Consumer,South,Office Supplies,Binders,Standard Class,Customer 313,1887.7,3,0.1,226.52
CA-109322,2024-05-25,Corporate,Central,Technology,Phones,Same Day,Customer 488,963.2,9,0.2,86.69
CA-109323,2024-02-19,Corporate,South,Office Supplies,Binders,Same Day,Customer 444,488.88,4,0.3,29.33
CA-109324,2024-02-02,Corporate,West,Furniture,Tables,Standard Class,Customer 237,433.44,6,0.0,65.02
CA-109325,2024-07-09,Corporate,South,Technology,Machines,Same Day,Customer 44,1906.91,3,0.2,171.62
CA-109326,2024-01-05,Home Office,West,Furniture,Bookcases,First Class,Customer 282,1932.02,3,0.1,231.84
CA-109327,2024-06-21,Home Office,South,Furniture,Bookcases,Second Class,Customer 244,584.38,2,0.3,35.06
CA-109328,2024-12-05,Consumer,South,Technology,Phones,First Class,Customer 122,139.28,6,0.1,16.71
CA-109329,2024-08-11,Home Office,West,Office Supplies,Binders,Standard Class,Customer 53,1291.79,1,0.0,193.77
CA-109330,2024-02-15,Home Office,South,Furniture,Furnishings,Second Class,Customer 167,858.99,4,0.2,77.31
CA-109331,2024-12-29,Consumer,East,Office Supplies,Storage,Standard Class,Customer 294,1155.4,3,0.2,103.99
CA-109332,2024-10-25,Home Office,South,Furniture,Chairs,First Class,Customer 118,1598.25,6,0.2,143.84
CA-109333,2024-03-30,Corporate,Central,Technology,Accessories,Second Class,Customer 156,1832.32,8,0.3,109.94
CA-109334,2024-07-04,Consumer,East,Office Supplies,Paper,Standard Class,Customer 138,509.61,8,0.1,61.15
CA-109335,2024-01-20,Consumer,East,Furniture,Chairs,Same Day,Customer 352,1667.77,2,0.3,100.07
CA-109336,2024-02-23,Home Office,Central,Furniture,Bookcases,Second Class,Customer 10,1043.4,8,0.2,93.91
CA-109337,2024-10-27,Corporate,Central,Office Supplies,Storage,Same Day,Customer 39,1392.0,2,0.0,208.8
CA-109338,2024-04-25,Consumer,West,Furniture,Chairs,First Class,Customer 281,1020.34,9,0.3,61.22
CA-109339,2024-10-29,Corporate,Central,Office Supplies,Art,Same Day,Customer 387,805.41,3,0.3,48.32
CA-109340,2024-01-08,Home Office,South,Furniture,Furnishings,Same Day,Customer 303,1734.14,2,0.0,260.12
CA-109341,2024-04-28,Home Office,East,Office Supplies,Paper,Standard Class,Customer 188,1979.82,4,0.1,237.58
CA-109342,2024-07-11,Home Office,East,Office Supplies,Binders,First Class,Customer 92,1666.95,8,0.1,200.03
CA-109343,2024-12-27,Home Office,Central,Office Supplies,Paper,First Class,Customer 373,643.12,5,0.0,96.47
CA-109344,2024-08-29,Consumer,Central,Technology,Copiers,Second Class,Customer 141,514.39,4,0.3,30.86
CA-109345,2024-02-21,Corporate,South,Technology,Phones,First Class,Customer 69,1770.92,9,0.0,265.64
CA-109346,2024-03-02,Home Office,West,Technology,Machines,Standard Class,Customer 484,1891.72,8,0.2,170.25
CA-109347,2024-01-08,Consumer,Central,Technology,Copiers,Same Day,Customer 308,579.68,8,0.1,69.56
CA-109348,2024-08-09,Home Office,West,Furniture,Furnishings,Standard Class,Customer 188,808.53,8,0.1,97.02
CA-109349,2024-08-09,Home Office,Central,Office Supplies,Binders,First Class,Customer 458,1851.32,5,0.0,277.7
CA-109350,2024-08-21,Consumer,West,Furniture,Tables,Second Class,Customer 130,423.09,6,0.0,63.46
CA-109351,2024-02-05,Corporate,Central,Office Supplies,Paper,Same Day,Customer 483,1347.77,4,0.2,121.3
CA-109352,2024-09-28,Home Office,West,Office Supplies,Binders,Second Class,Customer 261,408.06,5,0.2,36.73
CA-109353,2024-02-01,Consumer,South,Office Supplies,Storage,First Class,Customer 491,961.22,5,0.1,115.35
CA-109354,2024-06-18,Consumer,South,Office Supplies,Paper,Standard Class,Customer 155,841.03,5,0.3,50.46
CA-109355,2024-10-24,Home Office,South,Furniture,Bookcases,Second Class,Customer 298,989.07,6,0.3,59.34
CA-109356,2024-04-17,Corporate,East,Furniture,Chairs,Standard Class,Customer 338,1975.22,9,0.0,296.28
CA-109357,2024-07-05,Consumer,East,Furniture,Furnishings,Standard Class,Customer 32,613.31,9,0.1,73.6
CA-109358,2024-06-23,Consumer,South,Furniture,Tables,Same Day,Customer 291,64.4,6,0.2,5.8
CA-109359,2024-11-11,Corporate,West,Office Supplies,Storage,First Class,Customer 160,79.85,6,0.1,9.58
CA-109360,2024-06-04,Consumer,South,Office Supplies,Paper,Second Class,Customer 337,1848.18,6,0.3,110.89
CA-109361,2024-06-10,Corporate,East,Furniture,Tables,Same Day,Customer 436,433.06,6,0.2,38.98
CA-109362,2024-11-03,Corporate,East,Technology,Phones,Second Class,Customer 317,1634.23,5,0.2,147.08
CA-109363,2024-12-26,Corporate,South,Furniture,Tables,Second Class,Customer 486,1491.93,2,0.2,134.27
CA-109364,2024-12-13,Home Office,South,Furniture,Furnishings,First Class,Customer 2,40.95,5,0.1,4.91
CA-109365,2024-10-26,Corporate,South,Technology,Copiers,Standard Class,Customer 85,1297.56,1,0.1,155.71
CA-109366,2024-09-27,Home Office,East,Office Supplies,Art,Standard Class,Customer 420,802.15,6,0.0,120.32
CA-109367,2024-09-10,Corporate,East,Furniture,Tables,First Class,Customer 22,705.91,4,0.2,63.53
CA-109368,2024-08-18,Corporate,South,Furniture,Furnishings,Second Class,Customer 197,185.29,7,0.2,16.68
CA-109369,2024-06-05,Home Office,West,Furniture,Furnishings,Second Class,Customer 89,558.62,9,0.2,50.28
CA-109370,2024-12-28,Consumer,South,Office Supplies,Storage,Second Class,Customer 202,316.53,9,0.1,37.98
CA-109371,2024-05-10,Corporate,Central,Furniture,Chairs,Second Class,Customer 355,372.56,4,0.0,55.88
CA-109372,2024-03-12,Corporate,East,Technology,Accessories,Standard Class,Customer 478,589.89,2,0.1,70.79
CA-109373,2024-03-17,Home Office,East,Office Supplies,Art,First Class,Customer 153,1161.45,5,0.2,104.53
CA-109374,2024-02-04,Corporate,Central,Furniture,Bookcases,First Class,Customer 277,213.17,3,0.0,31.98
CA-109375,2024-01-08,Home Office,East,Technology,Machines,Same Day,Customer 386,1419.34,2,0.2,127.74
CA-109376,2024-03-25,Corporate,Central,Technology,Accessories,Second Class,Customer 390,1896.41,2,0.2,170.68
CA-109377,2024-07-29,Corporate,West,Technology,Machines,Same Day,Customer 371,1187.52,5,0.3,71.25
CA-109378,2024-02-09,Home Office,South,Furniture,Tables,Same Day,Customer 235,1941.06,4,0.1,232.93
CA-109379,2024-03-30,Home Office,West,Technology,Machines,First Class,Customer 447,292.38,4,0.0,43.86
CA-109380,2024-03-26,Corporate,East,Furniture,Chairs,Second Class,Customer 388,528.37,5,0.2,47.55
CA-109381,2024-11-05,Home Office,Central,Furniture,Chairs,Standard Class,Customer 54,1968.08,5,0.2,177.13
CA-109382,2024-04-19,Corporate,West,Technology,Copiers,Same Day,Customer 372,730.12,9,0.2,65.71
CA-109383,2024-08-30,Home Office,West,Furniture,Furnishings,Standard Class,Customer 281,1152.6,4,0.0,172.89
CA-109384,2024-10-15,Home Office,South,Technology,Copiers,Standard Class,Customer 82,1143.24,1,0.3,68.59
CA-109385,2024-11-30,Corporate,West,Furniture,Furnishings,First Class,Customer 415,1290.45,7,0.2,116.14
CA-109386,2024-07-03,Home Office,West,Technology,Machines,Second Class,Customer 466,62.74,5,0.1,7.53
CA-109387,2024-07-26,Home Office,Central,Office Supplies,Binders,Second Class,Customer 166,1968.55,7,0.3,118.11
CA-109388,2024-12-14,Corporate,Central,Office Supplies,Paper,Standard Class,Customer 411,142.05,4,0.3,8.52
CA-109389,2024-06-05,Home Office,West,Technology,Machines,Same Day,Customer 210,281.99,7,0.1,33.84
CA-109390,2024-02-26,Home Office,West,Technology,Copiers,Second Class,Customer 358,1119.38,4,0.3,67.16
CA-109391,2024-05-21,Home Office,West,Furniture,Furnishings,Second Class,Customer 253,1373.89,1,0.0,206.08
CA-109392,2024-12-16,Corporate,East,Furniture,Chairs,First Class,Customer 388,1640.89,5,0.2,147.68
CA-109393,2024-08-14,Consumer,Central,Office Supplies,Storage,Second Class,Customer 438,1382.56,2,0.1,165.91
CA-109394,2024-05-30,Home Office,East,Furniture,Bookcases,Same Day,Customer 277,283.37,3,0.1,34.0
CA-109395,2024-05-16,Home Office,East,Office Supplies,Art,Second Class,Customer 50,296.68,8,0.0,44.5
CA-109396,2024-05-26,Corporate,South,Technology,Copiers,Same Day,Customer 305,1024.49,2,0.2,92.2
CA-109397,2024-08-31,Corporate,West,Furniture,Bookcases,Same Day,Customer 488,1057.05,5,0.2,95.13
CA-109398,2024-05-17,Consumer,West,Office Supplies,Art,First Class,Customer 89,1945.72,5,0.2,175.12
CA-109399,2024-05-15,Corporate,Central,Technology,Machines,First Class,Customer 30,1337.42,5,0.1,160.49
CA-109400,2024-12-26,Corporate,Central,Furniture,Tables,Same Day,Customer 460,856.48,8,0.3,51.39
CA-109401,2024-12-27,Consumer,Central,Furniture,Furnishings,First Class,Customer 141,1374.62,5,0.0,206.19
CA-109402,2024-03-08,Consumer,Central,Furniture,Tables,First Class,Customer 29,1671.54,5,0.3,100.29
CA-109403,2024-11-17,Corporate,West,Office Supplies,Binders,Same Day,Customer 341,140.01,4,0.1,16.8
CA-109404,2024-04-06,Home Office,East,Technology,Phones,Same Day,Customer 356,1725.44,1,0.1,207.05
CA-109405,2024-03-03,Home Office,East,Technology,Phones,First Class,Customer 40,533.33,5,0.3,32.0
CA-109406,2024-10-25,Consumer,West,Technology,Machines,Second Class,Customer 36,731.25,3,0.1,87.75
CA-109407,2024-12-20,Corporate,South,Furniture,Chairs,First Class,Customer 304,314.95,7,0.2,28.35
CA-109408,2024-04-24,Home Office,South,Technology,Accessories,First Class,Customer 472,1219.47,2,0.1,146.34
CA-109409,2024-08-08,Consumer,West,Furniture,Furnishings,First Class,Customer 289,898.07,8,0.2,80.83
CA-109410,2024-04-10,Consumer,West,Office Supplies,Paper,Standard Class,Customer 290,630.21,4,0.0,94.53
CA-109411,2024-10-04,Home Office,South,Office Supplies,Binders,Standard Class,Customer 239,1847.06,9,0.2,166.24
CA-109412,2024-06-17,Corporate,West,Office Supplies,Binders,Standard Class,Customer 264,1521.57,1,0.3,91.29
CA-109413,2024-09-14,Consumer,West,Office Supplies,Binders,Standard Class,Customer 221,690.6,2,0.1,82.87
CA-109414,2024-04-10,Consumer,West,Furniture,Furnishings,First Class,Customer 395,952.36,6,0.1,114.28
CA-109415,2024-12-31,Consumer,East,Furniture,Tables,Same Day,Customer 433,1327.8,1,0.0,199.17
CA-109416,2024-07-14,Corporate,South,Technology,Copiers,First Class,Customer 69,970.13,4,0.1,116.42
CA-109417,2024-09-23,Home Office,Central,Furniture,Chairs,Second Class,Customer 105,1324.05,8,0.3,79.44
CA-109418,2024-11-17,Home Office,West,Office Supplies,Art,Standard Class,Customer 409,1168.16,8,0.0,175.22
CA-109419,2024-09-10,Home Office,West,Technology,Machines,Same Day,Customer 77,1748.94,3,0.2,157.4
CA-109420,2024-09-28,Consumer,Central,Furniture,Furnishings,Same Day,Customer 174,381.38,3,0.1,45.77
CA-109421,2024-03-12,Corporate,West,Office Supplies,Binders,First Class,Customer 172,620.8,5,0.1,74.5
CA-109422,2024-03-11,Corporate,South,Furniture,Chairs,Second Class,Customer 413,1307.68,9,0.2,117.69
CA-109423,2024-06-03,Corporate,East,Technology,Phones,Standard Class,Customer 485,1493.75,3,0.3,89.62
CA-109424,2024-01-20,Home Office,South,Technology,Copiers,First Class,Customer 130,1849.78,6,0.0,277.47
CA-109425,2024-09-04,Home Office,Central,Office Supplies,Art,First Class,Customer 79,638.96,1,0.1,76.68
CA-109426,2024-10-01,Corporate,South,Technology,Machines,Second Class,Customer 158,1443.47,2,0.0,216.52
CA-109427,2024-05-08,Corporate,South,Technology,Copiers,Second Class,Customer 19,605.54,9,0.0,90.83
CA-109428,2024-08-02,Home Office,East,Office Supplies,Binders,Same Day,Customer 254,112.71,2,0.1,13.53
CA-109429,2024-01-28,Consumer,East,Office Supplies,Paper,Same Day,Customer 421,562.58,8,0.3,33.75
CA-109430,2024-05-08,Home Office,Central,Technology,Machines,First Class,Customer 167,1794.02,7,0.1,215.28
CA-109431,2024-09-03,Home Office,Central,Office Supplies,Binders,Same Day,Customer 220,359.01,9,0.3,21.54
CA-109432,2024-08-23,Consumer,West,Technology,Phones,First Class,Customer 194,1277.93,5,0.3,76.68
